sim,i,message i,label i,j,message j,label j
0.886078966261992,4509,"My card info was stolen, what do I do?",compromised_card,5268,Can you tell me what i steps i should take since my card was stolen?,lost_or_stolen_phone
0.886075352958982,3864,How to verify my identity,why_verify_identity,9807,Please tell me the steps to verify my identity.,verify_my_identity
0.8860714771497864,7917,How do I go about ordering another card?,getting_spare_card,9558,How do I order a new card? The current one is about to expire.,card_about_to_expire
0.8859108828855763,1916,Is there a top up fee?,top_up_by_bank_transfer_charge,9086,Are their fee's for top ups?,top_up_by_card_charge
0.8858425498121222,103,When will my new card arrive?,card_arrival,1068,When should I expect my card to arrive?,card_delivery_estimate
0.8857943411305126,4424,What are the rules for using disposable virtual cards?,disposable_card_limits,8390,Please tell me how disposable virtual cards work?,get_disposable_virtual_card
0.8857593612187853,4455,What can I and can't do with the disposable cards?,disposable_card_limits,8374,What are the disposable cards for?,get_disposable_virtual_card
0.8857471091016134,5586,What went wrong with my transfer?,declined_transfer,7494,"My transfer did not work, what was the reason?",failed_transfer
0.8857284540557558,5943,My card payment doesn't work.,declined_card_payment,6755,The card payment didn't work,reverted_card_payment?
0.8856811397045325,114,I still haven't gotten my new card.  When will it get here?,card_arrival,1077,I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
0.8856383671939759,3031,How can I obtain a virtual card?,getting_virtual_card,8456,Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
0.8855825423209004,5560,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer,7521,My transfer didn't work how come?,failed_transfer
0.8855718008577885,3243,Why didnt my top up go through,top_up_reverted,8499,Tell me why my topup wouldn't go through?,top_up_failed
0.885564572610175,277,How do I activate and link my new card?,card_linking,9267,My new card came in.  How do I activate?,activate_my_card
0.8855445870768359,5186,Why hasn't my payment gone through?,pending_card_payment,5882,is there a reason that my payment didnt go through,declined_card_payment
0.8855312033683376,1192,Is there a limit on auto top-up?,automatic_top_up,2267,is there a limit for top up?,top_up_limits
0.8855241189791078,2056,Problem with my top up going through,pending_top_up,3195,Why won't my top up go through?,top_up_reverted
0.8855121716681088,277,How do I activate and link my new card?,card_linking,9191,"I just got my new card, how do I activate it?",activate_my_card
0.8854697333056896,6642,What is the wait time until money reaches my account?,transfer_timing,8765,How long does it take for money to reach my account?,balance_not_updated_after_bank_transfer
0.8854478775610996,3269,Why did my top-up not go through?,top_up_reverted,8573,Why did my top-up not work?,top_up_failed
0.8854026985625567,928,What currencies do you support?,fiat_currency_support,2950,What currencies and cards do you support?,supported_cards_and_currencies
0.8853313704056884,3031,How can I obtain a virtual card?,getting_virtual_card,8457,How can I obtain a disposable virtual card?,get_disposable_virtual_card
0.8852935805705505,27,When will I recieve my new card?,card_arrival,1041,When can I expect my card?,card_delivery_estimate
0.885277107265791,5584,My recent transfer didn't go through - why not?,declined_transfer,7505,"What stopped my transfer, from being accepted?",failed_transfer
0.8852134807917508,147,How much longer is it going to take to get my new card?,card_arrival,1011,How long is the wait for my card?,card_delivery_estimate
0.8852018831046449,36,How long does it take for a new card to ship?,card_arrival,1107,When can I expect my new card to get here?,card_delivery_estimate
0.885127168224562,443,This exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate,8302,I believe my exchange rate is incorrect,wrong_exchange_rate_for_cash_withdrawal
0.885090407378774,5036,What was the cause for my card to be declined?,declined_cash_withdrawal,5897,I was wondering why my card was declined,declined_card_payment
0.8850788892985112,137,I was issued a new card a week ago but still haven't received it. How long will it be until I receive it?,card_arrival,1072,"I haven't received my card yet, how long does it normally take?",card_delivery_estimate
0.884999295927133,5586,What went wrong with my transfer?,declined_transfer,7444,Did  my transfer fail?,failed_transfer
0.8849983885252392,3059,How do I go about getting a virtual card?,getting_virtual_card,8414,How can I get a disposable virtual card?,get_disposable_virtual_card
0.884930155778793,277,How do I activate and link my new card?,card_linking,9294,What do I do to activate my new card?,activate_my_card
0.8848148082221778,3061,Where can I order my virtual card?,getting_virtual_card,8445,Can you tell me where I can order a disposable virtual card?,get_disposable_virtual_card
0.8847527724301435,6660,Why hasn't the transfer shown up in my account yet?,transfer_timing,8637,My transfer into my account isn't showing up.,balance_not_updated_after_bank_transfer
0.8847190318707469,1983,Is my top up not working?,pending_top_up,8580,"I could not get a top-up to work, why?",top_up_failed
0.8847008448400712,3086,I would like a virtual card...how do I get one?,getting_virtual_card,8456,Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
0.8846597341940452,1144,Are there any limit on the auto top-up?,automatic_top_up,2280,is there a limit to top up,top_up_limits
0.8846243953266646,2762,I transferred some money but it is not here yet,transfer_not_received_by_recipient,6096,My money transfer has not happened yet,pending_transfer
0.8846167487112334,2039,"How come my top-up didn't go through instantly, like it usually does?",pending_top_up,3269,Why did my top-up not go through?,top_up_reverted
0.8845987398236734,3033,What is the way to go about getting a virtual card?,getting_virtual_card,8461,How to a go about ordering a disposable virtual card?,get_disposable_virtual_card
0.8844939976088455,3269,Why did my top-up not go through?,top_up_reverted,8524,My top up didn't go through,top_up_failed
0.8844759139010376,5584,My recent transfer didn't go through - why not?,declined_transfer,7466,Is there a reason behind why my transfer did not work?,failed_transfer
0.8843735337636053,1312,How do I get my card to work?,card_not_working,9295,I just got a new card how do I get it to start working?,activate_my_card
0.884330055581905,1195,How do I top-up automatically?,automatic_top_up,7583,How do I top up?,transfer_into_account
0.8843187488790756,6048,"My transfer is still pending, why?",pending_transfer,7447,Why hasn't my transfer gone through,failed_transfer
0.8843183433826903,7817,Can I order another card?,getting_spare_card,8104,Can I get a new card?,order_physical_card
0.8842887226483951,3059,How do I go about getting a virtual card?,getting_virtual_card,8461,How to a go about ordering a disposable virtual card?,get_disposable_virtual_card
0.8841580541635993,1995,Why hasn't my top up gone through?,pending_top_up,3189,Why didn't my top up work?,top_up_reverted
0.8841540613285858,2854,when will my transfer arrive,transfer_not_received_by_recipient,8699,When will my transfer come through?,balance_not_updated_after_bank_transfer
0.8840787284336867,3061,Where can I order my virtual card?,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8840475369717528,2062,What is wrong with my top-up?,pending_top_up,8582,Problems with my top up,top_up_failed
0.8840021762240623,7156,I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,beneficiary_not_allowed,7562,"When I attempted to make a transfer, it failed.",failed_transfer
0.8837366338222898,71,What's the expected wait time to recieve my new card?,card_arrival,1045,how long should I expect to wait for my card to arrive?,card_delivery_estimate
0.8837322040283541,103,When will my new card arrive?,card_arrival,1088,How long until the card arrives?,card_delivery_estimate
0.8836829699225078,687,What is this extra fee on my statement.,extra_charge_on_statement,2536,What is the extra fee that showed up on my card?,card_payment_fee_charged
0.8836413699548901,114,I still haven't gotten my new card.  When will it get here?,card_arrival,1020,When will my card be here?,card_delivery_estimate
0.8835575789176777,3275,What happened to the money that I deposited?,top_up_reverted,3366,Where is the cash I deposited?,balance_not_updated_after_cheque_or_cash_deposit
0.8835543127678009,919,what currencies do you accept?,fiat_currency_support,2924,What currencies do you accept for adding money?,supported_cards_and_currencies
0.8835100655499801,2711,I transferred money and it didn't get there.,transfer_not_received_by_recipient,7106,My money didnt go through after I transferred.,beneficiary_not_allowed
0.8835050372551904,2770,My transfer has not arrived.,transfer_not_received_by_recipient,8715,MY transfer has still not appeared.,balance_not_updated_after_bank_transfer
0.8834578425660556,4455,What can I and can't do with the disposable cards?,disposable_card_limits,8430,"The disposable cards, what are they for?",get_disposable_virtual_card
0.8833616371287286,1342,I need help with understanding why my card is not working.,card_not_working,5836,I'm not sure why my card didn't work,declined_card_payment
0.8832382674701267,36,How long does it take for a new card to ship?,card_arrival,1066,How long does it take for the card to come?,card_delivery_estimate
0.8832355121392295,5842,I'm not sure why the card payment didn't work.,declined_card_payment,6755,The card payment didn't work,reverted_card_payment?
0.8831631024947817,3189,Why didn't my top up work?,top_up_reverted,8548,My top up doesn't work,top_up_failed
0.8831183262347314,5586,What went wrong with my transfer?,declined_transfer,7458,Why did my transfer fail?  What can I do?,failed_transfer
0.883027651298682,6027,Will my transfer be done soon?,pending_transfer,8699,When will my transfer come through?,balance_not_updated_after_bank_transfer
0.8829989462979697,3032,I'm interested in getting a virtual card.  How do I get one?,getting_virtual_card,8456,Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
0.8829505022535585,3610,I have just read my statement and there is a payment I don't recognise.,card_payment_not_recognised,4792,There is a payment I don't recognise!,direct_debit_payment_not_recognised
0.8829448299100946,3095,Where do I find a virtual card?,getting_virtual_card,8438,Where do I get a disposable virtual card?,get_disposable_virtual_card
0.8828686660000502,1995,Why hasn't my top up gone through?,pending_top_up,3269,Why did my top-up not go through?,top_up_reverted
0.8828610001376331,2062,What is wrong with my top-up?,pending_top_up,8537,Trouble with my top up,top_up_failed
0.8828437023432045,6643,How long does it take for a transfer to show up in my account?,transfer_timing,8661,How long does it take for a bank transfer to show on my balance?,balance_not_updated_after_bank_transfer
0.8828066432550863,3189,Why didn't my top up work?,top_up_reverted,8516,My top-up never worked,top_up_failed
0.8827561409167571,919,what currencies do you accept?,fiat_currency_support,2943,What currencies do you accept for adding money to my account?,supported_cards_and_currencies
0.8827413252228914,2057,How do I know if my top-up went through?,pending_top_up,3160,Has my top-up gone through?,top_up_reverted
0.8826843418199273,109,When will my new card be delivered?,card_arrival,1046,When will my card come? I need it as soon as possible!,card_delivery_estimate
0.8825641137475215,277,How do I activate and link my new card?,card_linking,9326,I just got my new card.  How can I activate it?,activate_my_card
0.8823989939618642,5560,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer,7564,Why can't I complete the transfer?,failed_transfer
0.8823471688343575,5560,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer,7534,Can you please tell me why my transfer failed?,failed_transfer
0.8823374678128829,3072,Is there a way to get a virtual card?,getting_virtual_card,8459,Is there any way i get a disposable virtual card as well?,get_disposable_virtual_card
0.8823102094902205,2020,Please explain why my top-up hasn't been processed yet?,pending_top_up,8557,I requested for a top-up but it has not reflected,top_up_failed
0.8822796330025704,1325,Why isn't my card working anymore?,card_not_working,5836,I'm not sure why my card didn't work,declined_card_payment
0.882273963726247,3061,Where can I order my virtual card?,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8822216318751996,2998,"I would like to order a virtual card, where can I get one?",getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8821960016893174,1995,Why hasn't my top up gone through?,pending_top_up,8603,Why has my top-up not worked?,top_up_failed
0.8821025031403587,3020,How to order a virtual card,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8819857827043867,1944,why isn't my top-up going through?,pending_top_up,8573,Why did my top-up not work?,top_up_failed
0.8819741448564565,3088,I'd like like to know where I can order a virtual card?,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8819322833045603,1675,Where do I find PIN for my card?,pin_blocked,4095,how to get card pin?,get_physical_card
0.8819253270106661,2020,Please explain why my top-up hasn't been processed yet?,pending_top_up,8471,"My top-up hasn't gone through, what happened?",top_up_failed
0.8818974232616327,1982,My top-up hasn't gone through,pending_top_up,8603,Why has my top-up not worked?,top_up_failed
0.8818551073556582,2022,My top up hasn't gone through,pending_top_up,3269,Why did my top-up not go through?,top_up_reverted
0.881779571600672,3024,How do I go about getting hold of a virtual card?,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8816976679520442,1300,I can't seem to use my card. Can you help?,card_not_working,9321,I just got my card and cannot get it to work.,activate_my_card
0.8816623174620154,1867,Do you charge anything for topping up?,top_up_by_bank_transfer_charge,9080,Will I be charged for topping up?,top_up_by_card_charge
0.8816577269997824,3055,Can you assist me in acquiring a virtual card?,getting_virtual_card,8422,can i get a virtual card,get_disposable_virtual_card
0.881639843687815,5175,It says pending status for my payment. Why?,pending_card_payment,6088,Can you explain why my payment is still pending?,pending_transfer
0.8815902353036912,87,Where is my card?,card_arrival,1504,My card is missing!  Help!,lost_or_stolen_card
0.8815033353315906,5584,My recent transfer didn't go through - why not?,declined_transfer,7467,Why won't my transfer go through?,failed_transfer
0.8814703191291584,4455,What can I and can't do with the disposable cards?,disposable_card_limits,8448,What do the disposable cards do?,get_disposable_virtual_card
0.8814346686189228,6061,My transfer hasn't appeared yet,pending_transfer,6660,Why hasn't the transfer shown up in my account yet?,transfer_timing
0.8814167596710184,3002,Can you give me a virtual card?,getting_virtual_card,8422,can i get a virtual card,get_disposable_virtual_card
0.881399735086622,7900,How do I order another card?,getting_spare_card,8133,How do I order my card?,order_physical_card
0.8813678356552906,1964,What does it mean if my top-up has not gone through?,pending_top_up,3160,Has my top-up gone through?,top_up_reverted
0.8813401925618346,147,How much longer is it going to take to get my new card?,card_arrival,1107,When can I expect my new card to get here?,card_delivery_estimate
0.8812867542439328,2798,where has my transferred money gone?,transfer_not_received_by_recipient,8733,Where's the money I transferred into my account?,balance_not_updated_after_bank_transfer
0.8812808570114502,6043,How long will the transfer take?,pending_transfer,6629,How many days does it take for a transfer to go through?,transfer_timing
0.8811650577536457,6021,How long is the wait for a money transfer to show up?,pending_transfer,8635,How long before a bank transfer shows up in the account?,balance_not_updated_after_bank_transfer
0.881113092881288,7143,"I couldn't transfer money to my bank, why not?",beneficiary_not_allowed,7584,Why can I not transfer money into my account?,transfer_into_account
0.881090643925028,1807,How can i get new card?,contactless_not_working,7900,How do I order another card?,getting_spare_card
0.8810797890586342,2055,Is there a reason my top-up has not gone through?,pending_top_up,8603,Why has my top-up not worked?,top_up_failed
0.8810784919358755,147,How much longer is it going to take to get my new card?,card_arrival,1045,how long should I expect to wait for my card to arrive?,card_delivery_estimate
0.8810708204826347,277,How do I activate and link my new card?,card_linking,9245,How can I activate the new card i got?,activate_my_card
0.8810146478595741,3941,What do I have to do to prove my identity?,unable_to_verify_identity,9832,I have to verify my identity. What do I need to do?,verify_my_identity
0.8809270410536425,3864,How to verify my identity,why_verify_identity,3985,I am having trouble to verify my identity,unable_to_verify_identity
0.880921348351572,5586,What went wrong with my transfer?,declined_transfer,7516,What may be the reason that my transfer did not go through?,failed_transfer
0.8808279084678845,3033,What is the way to go about getting a virtual card?,getting_virtual_card,8372,How do I get a disposable virtual card as well?,get_disposable_virtual_card
0.8808115334681963,2015,Why hasn't my top-up gone through?,pending_top_up,3160,Has my top-up gone through?,top_up_reverted
0.8807573506923759,1863,Is there a charge for transfers?,top_up_by_bank_transfer_charge,7219,Is there a money transfer fee?,transfer_fee_charged
0.8807342906219371,2946,What type of card can I use to top up?,supported_cards_and_currencies,4285,How do I use a card to top up?,topping_up_by_card
0.8806993823184852,3249,I topped up but the app declined it,top_up_reverted,8572,"I just topped up, and the app denied it.",top_up_failed
0.8806766055454713,2854,when will my transfer arrive,transfer_not_received_by_recipient,6704,When will my transfer arrive from Europe?,transfer_timing
0.8806551978291508,6068,I have a transfer that is still pending.,pending_transfer,8726,My transfer is pending too long.,balance_not_updated_after_bank_transfer
0.8806444853051676,3026,How can I go about ordering a virtual card?,getting_virtual_card,8411,How can I go about getting a disposable virtual card?,get_disposable_virtual_card
0.880598413698543,4455,What can I and can't do with the disposable cards?,disposable_card_limits,8467,The disposable cards - what are they for?,get_disposable_virtual_card
0.8805968820331473,5584,My recent transfer didn't go through - why not?,declined_transfer,7474,Why didn't my transfer work?,failed_transfer
0.8805817000712574,6126,"My transfer is pending, why?",pending_transfer,8734,Why am I still waiting for a transfer?,balance_not_updated_after_bank_transfer
0.8805286504303131,6707,How long does it take for the money to show up in my account?,transfer_timing,8765,How long does it take for money to reach my account?,balance_not_updated_after_bank_transfer
0.8805117077135045,9,I ordered my card but it still isn't here,card_arrival,1084,I placed my order a week ago. Is it ok that my card isn't here yet?,card_delivery_estimate
0.8804508673325591,4455,What can I and can't do with the disposable cards?,disposable_card_limits,8416,How can disposable cards be used?,get_disposable_virtual_card
0.8803696754079905,6605,How long should I have to wait before I see the transfer in my account?,transfer_timing,8777,How long do I have to wait until the transferred money shows up?,balance_not_updated_after_bank_transfer
0.8803658463581984,1822,What is the fee to top-up my account,top_up_by_bank_transfer_charge,9067,What fees are charged when I top up,top_up_by_card_charge
0.8803320668130697,3080,Where would I order a virtual card?,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8802296647260256,71,What's the expected wait time to recieve my new card?,card_arrival,1107,When can I expect my new card to get here?,card_delivery_estimate
0.8802114725827942,1983,Is my top up not working?,pending_top_up,8493,My top up is giving me problems. What is wrong with it?,top_up_failed
0.8799746068231337,3004,i need a virtual card,getting_virtual_card,8413,I need to get a disposable virtual card?,get_disposable_virtual_card
0.8799509265968494,1861,For topping-up is there a charge?,top_up_by_bank_transfer_charge,9124,Is topping up free?,top_up_by_card_charge
0.8799436654967004,3491,I'm using the app and I noticed a payment that I didn't make.,card_payment_not_recognised,4756,"On my app I can see that a direct debit payment that I didn't do, appears.",direct_debit_payment_not_recognised
0.8798674316636266,1807,How can i get new card?,contactless_not_working,8139,What do I need to do in order to get a new card?,order_physical_card
0.8798579391826108,1934,Why is my top up not completing?,pending_top_up,8475,Why won't my top up work,top_up_failed
0.8798564210482415,1554,What should I do?  My card has been stolen!,lost_or_stolen_card,5268,Can you tell me what i steps i should take since my card was stolen?,lost_or_stolen_phone
0.8798204232765343,1192,Is there a limit on auto top-up?,automatic_top_up,2280,is there a limit to top up,top_up_limits
0.8798163663978871,119,How long does it take to recieve my new card?,card_arrival,1072,"I haven't received my card yet, how long does it normally take?",card_delivery_estimate
0.8797870292607654,109,When will my new card be delivered?,card_arrival,1020,When will my card be here?,card_delivery_estimate
0.8797678913563274,6126,"My transfer is pending, why?",pending_transfer,7447,Why hasn't my transfer gone through,failed_transfer
0.8797643777984472,5985,Card payment didn't go through.,declined_card_payment,6755,The card payment didn't work,reverted_card_payment?
0.8797586841957866,7005,is there something blocking me from making transfers,beneficiary_not_allowed,7476,Why can I not make a transfer?,failed_transfer
0.879670799251294,1964,What does it mean if my top-up has not gone through?,pending_top_up,8575,Please explain why my top-up didn't go through.,top_up_failed
0.8796707076688735,5586,What went wrong with my transfer?,declined_transfer,7477,"My transfer failed, why did that happen?",failed_transfer
0.8795174612220867,3189,Why didn't my top up work?,top_up_reverted,8473,For what reason did my top-up fail?,top_up_failed
0.8794937278757847,2062,What is wrong with my top-up?,pending_top_up,8598,My top-up is not working. Why is that?,top_up_failed
0.8794782793501363,1944,why isn't my top-up going through?,pending_top_up,8598,My top-up is not working. Why is that?,top_up_failed
0.8794743793729314,1209,What is the maximum times I can auto top-up?,automatic_top_up,2279,What number of times can I top-up?,top_up_limits
0.879439723157671,29,What is the expected delivery date for my card?,card_arrival,1020,When will my card be here?,card_delivery_estimate
0.8794025366056618,6643,How long does it take for a transfer to show up in my account?,transfer_timing,8721,How long before transferred money shows up?,balance_not_updated_after_bank_transfer
0.8793880986770282,3088,I'd like like to know where I can order a virtual card?,getting_virtual_card,8438,Where do I get a disposable virtual card?,get_disposable_virtual_card
0.8792668130083992,7128,I couldn't transfer to an account.,beneficiary_not_allowed,7446,I was unable to transfer money from my account.,failed_transfer
0.8792169783746596,3893,What proof do you need for my identification?,unable_to_verify_identity,9854,What documents do you need to verify my identity?,verify_my_identity
0.879191984749337,4416,Where can I use a disposable card?,disposable_card_limits,8409,Where do I get a disposable card,get_disposable_virtual_card
0.8791631921611951,2603,I was spending cash with my card and got a fee.,card_payment_fee_charged,9510,I used my card to get cash then I was charged a fee that I shouldn't have been charged.,cash_withdrawal_charge
0.879156002400917,5036,What was the cause for my card to be declined?,declined_cash_withdrawal,5973,Reason for my card to decline,declined_card_payment
0.8791382434106435,39,My card still hasn't been delivered,card_arrival,1025,When will my card be delivered?,card_delivery_estimate
0.8791342346686508,7031,"For some reason, I'm unable to transfer funds.",beneficiary_not_allowed,7468,Why can't I make a transfer?,failed_transfer
0.8790970109889775,1528,Someone took my card without permission,lost_or_stolen_card,4513,What do I do if someone used my card without my permission?,compromised_card
0.8790794912567177,3520,A payment I didn't do shows in my app,card_payment_not_recognised,4799,"In my app, a direct debit payment I didn't do shows in my app",direct_debit_payment_not_recognised
0.8790532639559657,3184,The app declined my top up. What did I do wrong?,top_up_reverted,8532,The app has rejected my top up.,top_up_failed
0.8790058977108266,6073,Money was transferred to me and I am unable to see it,pending_transfer,8662,I transferred some funds but I don't see it,balance_not_updated_after_bank_transfer
0.8789439722849194,3020,How to order a virtual card,getting_virtual_card,8461,How to a go about ordering a disposable virtual card?,get_disposable_virtual_card
0.878938202568679,879,why isnt my cash withdrawal showing,pending_cash_withdrawal,2406,I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received
0.8789364323070414,3185,Is there a reason my top-up has been cancelled?,top_up_reverted,8597,Looks like my top-up has been cancelled,top_up_failed
0.8788905395645861,9,I ordered my card but it still isn't here,card_arrival,1044,I ordered my card and it isn't here yet. I need it ASAP. When can I expect to get it?,card_delivery_estimate
0.8788711273541056,1939,My top up did not go through yet.,pending_top_up,8538,I'm confused as to why my top-up did not go through.,top_up_failed
0.8788002617722853,103,When will my new card arrive?,card_arrival,1090,Can you tell me how long it takes for a new card to come?,card_delivery_estimate
0.8787803476871919,3055,Can you assist me in acquiring a virtual card?,getting_virtual_card,8431,Can you help me get a disposable virtual card?,get_disposable_virtual_card
0.8787737903562868,3899,I need help verifying my identity.,unable_to_verify_identity,9858,How can you assist on verifying my identity?,verify_my_identity
0.8787428349217953,4455,What can I and can't do with the disposable cards?,disposable_card_limits,8395,What are the disposable cards used for?,get_disposable_virtual_card
0.8786598631487709,3080,Where would I order a virtual card?,getting_virtual_card,8461,How to a go about ordering a disposable virtual card?,get_disposable_virtual_card
0.8786514990731055,5941,Could you please tell me why my card payment didn't work?,declined_card_payment,6755,The card payment didn't work,reverted_card_payment?
0.8785492036734619,1675,Where do I find PIN for my card?,pin_blocked,4018,"In the app, where do I find my card PIN?",get_physical_card
0.8785283472798716,1807,How can i get new card?,contactless_not_working,9581,Please inform me how to get a new card as mine is about to expire.,card_about_to_expire
0.878426453220862,3002,Can you give me a virtual card?,getting_virtual_card,8400,Please send me a disposable virtual card.,get_disposable_virtual_card
0.8783848377945129,27,When will I recieve my new card?,card_arrival,1036,How long will I have to wait for my new card?,card_delivery_estimate
0.8783709791569794,1964,What does it mean if my top-up has not gone through?,pending_top_up,8538,I'm confused as to why my top-up did not go through.,top_up_failed
0.8783543009152838,3024,How do I go about getting hold of a virtual card?,getting_virtual_card,8461,How to a go about ordering a disposable virtual card?,get_disposable_virtual_card
0.8783471281379711,5623,Why did my payment get declined?,declined_transfer,5888,My payment card was declined - could you tell me why?,declined_card_payment
0.8783059133628177,2015,Why hasn't my top-up gone through?,pending_top_up,8499,Tell me why my topup wouldn't go through?,top_up_failed
0.8782674030161022,6054,I did a transfer but its still pending,pending_transfer,8660,I am still waiting for a transfer I did,balance_not_updated_after_bank_transfer
0.878248140617224,1510,What do I do if my card is stolen?,lost_or_stolen_card,4509,"My card info was stolen, what do I do?",compromised_card
0.8782064495278459,29,What is the expected delivery date for my card?,card_arrival,1057,How long will it take my card to get here?,card_delivery_estimate
0.8781499692396512,3160,Has my top-up gone through?,top_up_reverted,8471,"My top-up hasn't gone through, what happened?",top_up_failed
0.8781424931950165,105,What is the expected delivery date of my card?,card_arrival,1094,When will I get my card shipped to me?,card_delivery_estimate
0.8780906612682599,105,What is the expected delivery date of my card?,card_arrival,1020,When will my card be here?,card_delivery_estimate
0.8780678406218853,7029,Why can I not do a  transfer,beneficiary_not_allowed,7487,Why can't I complete my transfer?,failed_transfer
0.8780636789347893,27,When will I recieve my new card?,card_arrival,1050,When can I expect my card to arrive?,card_delivery_estimate
0.878020949521789,119,How long does it take to recieve my new card?,card_arrival,1036,How long will I have to wait for my new card?,card_delivery_estimate
0.8779985368106955,1807,How can i get new card?,contactless_not_working,8059,I need to order a new card.,order_physical_card
0.8779301296818172,2020,Please explain why my top-up hasn't been processed yet?,pending_top_up,8538,I'm confused as to why my top-up did not go through.,top_up_failed
0.8778443201055194,1302,Why is my card not working anymore?,card_not_working,5836,I'm not sure why my card didn't work,declined_card_payment
0.8778257461205735,1995,Why hasn't my top up gone through?,pending_top_up,8512,My top-up didn't go through,top_up_failed
0.8777726347182901,14,It's been a week since I ordered my card and it's not here. Please help?,card_arrival,1077,I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
0.877744387310418,6007,How long do I have to wait for the transfer to be finalized?,pending_transfer,6658,When can I expect the transfer to be complete?,transfer_timing
0.8776778142295991,1939,My top up did not go through yet.,pending_top_up,8471,"My top-up hasn't gone through, what happened?",top_up_failed
0.8776508144165686,109,When will my new card be delivered?,card_arrival,1088,How long until the card arrives?,card_delivery_estimate
0.8776241992832677,8104,Can I get a new card?,order_physical_card,9613,Can I order a new card?  Mine is about to expire.,card_about_to_expire
0.8775180461173689,382,How do you do currency exchanges?,exchange_rate,1439,What's the procedure with currency exchange?,exchange_via_app
0.8773885470399175,2854,when will my transfer arrive,transfer_not_received_by_recipient,6644,When will my transfer be in my account?,transfer_timing
0.8773674028169374,5235,Why hasn't payment gone through yet?,pending_card_payment,6088,Can you explain why my payment is still pending?,pending_transfer
0.877338843386331,7087,Why was my transfer stopped ?,beneficiary_not_allowed,7513,"My transfer failed, why?",failed_transfer
0.8771794585864748,1944,why isn't my top-up going through?,pending_top_up,8538,I'm confused as to why my top-up did not go through.,top_up_failed
0.8770918692599292,7031,"For some reason, I'm unable to transfer funds.",beneficiary_not_allowed,7551,I am trying to transfer money and something is going wrong.,failed_transfer
0.8770549417881057,2415,The atm didn't give me all my cash,wrong_amount_of_cash_received,5088,The ATM didnt let me get cash,declined_cash_withdrawal
0.8770538673564541,1285,Something's wrong my card won't work.,card_not_working,5836,I'm not sure why my card didn't work,declined_card_payment
0.8770174053049912,3024,How do I go about getting hold of a virtual card?,getting_virtual_card,8414,How can I get a disposable virtual card?,get_disposable_virtual_card
0.8769837119114677,919,what currencies do you accept?,fiat_currency_support,2870,Which currencies do you accept for adding money?,supported_cards_and_currencies
0.8769664998973934,3095,Where do I find a virtual card?,getting_virtual_card,8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
0.8769636127753234,5623,Why did my payment get declined?,declined_transfer,5932,"My card payment has been declined, why?",declined_card_payment
0.8769275652930114,7031,"For some reason, I'm unable to transfer funds.",beneficiary_not_allowed,7476,Why can I not make a transfer?,failed_transfer
0.8769209411083516,3160,Has my top-up gone through?,top_up_reverted,8512,My top-up didn't go through,top_up_failed
0.8767690276585374,1965,"My top up hasn't gone through yet, why?",pending_top_up,8603,Why has my top-up not worked?,top_up_failed
0.8766916986942777,27,When will I recieve my new card?,card_arrival,1025,When will my card be delivered?,card_delivery_estimate
0.8766792593677037,129,How long will it be to get this new card?,card_arrival,1036,How long will I have to wait for my new card?,card_delivery_estimate
0.876622601212367,2837,What is the time for a transfer?,transfer_not_received_by_recipient,6101,How long do I wait for a transfer to take?,pending_transfer
0.876544709885574,3031,How can I obtain a virtual card?,getting_virtual_card,8381,can i get a virtual card online,get_disposable_virtual_card
0.8765429462438789,27,When will I recieve my new card?,card_arrival,1013,When should I expect to receive my card?,card_delivery_estimate
0.8764618847843313,84,"If I ordered my new card last week, how much longer should I wait to receive it?",card_arrival,1036,How long will I have to wait for my new card?,card_delivery_estimate
0.8764167750408475,1326,Why won't my card work anymore?,card_not_working,5836,I'm not sure why my card didn't work,declined_card_payment
0.8763983595390096,1995,Why hasn't my top up gone through?,pending_top_up,8475,Why won't my top up work,top_up_failed
